"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
12,"Uniform",0.228152671621575,1,"Bures","Library 1: Pauli PVMs","Bures"
13,"Uniform",0.209704860212794,1,"Bures","Library 1: Pauli PVMs","Bures"
14,"Uniform",0.195743027946708,1,"Bures","Library 1: Pauli PVMs","Bures"
15,"Uniform",0.181115850936169,1,"Bures","Library 1: Pauli PVMs","Bures"
16,"Uniform",0.170236848509409,1,"Bures","Library 1: Pauli PVMs","Bures"
17,"Uniform",0.158406471796911,1,"Bures","Library 1: Pauli PVMs","Bures"
18,"Uniform",0.149037503884349,1,"Bures","Library 1: Pauli PVMs","Bures"
19,"Uniform",0.140534343647483,1,"Bures","Library 1: Pauli PVMs","Bures"
20,"Uniform",0.13045028057404,1,"Bures","Library 1: Pauli PVMs","Bures"
21,"Uniform",0.123661119618303,1,"Bures","Library 1: Pauli PVMs","Bures"
22,"Uniform",0.118202583481789,1,"Bures","Library 1: Pauli PVMs","Bures"
23,"Uniform",0.112464575774709,1,"Bures","Library 1: Pauli PVMs","Bures"
24,"Uniform",0.107224215498186,1,"Bures","Library 1: Pauli PVMs","Bures"
25,"Uniform",0.101933925476631,1,"Bures","Library 1: Pauli PVMs","Bures"
26,"Uniform",0.0977928327359563,1,"Bures","Library 1: Pauli PVMs","Bures"
27,"Uniform",0.0944560644178896,1,"Bures","Library 1: Pauli PVMs","Bures"
28,"Uniform",0.0908736643118848,1,"Bures","Library 1: Pauli PVMs","Bures"
29,"Uniform",0.0876460723291768,1,"Bures","Library 1: Pauli PVMs","Bures"
30,"Uniform",0.0847643034932117,1,"Bures","Library 1: Pauli PVMs","Bures"
31,"Uniform",0.0816541879511461,1,"Bures","Library 1: Pauli PVMs","Bures"
32,"Uniform",0.0789855653322383,1,"Bures","Library 1: Pauli PVMs","Bures"
33,"Uniform",0.0763485760115302,1,"Bures","Library 1: Pauli PVMs","Bures"
34,"Uniform",0.0739364764873266,1,"Bures","Library 1: Pauli PVMs","Bures"
35,"Uniform",0.0718547324721609,1,"Bures","Library 1: Pauli PVMs","Bures"
36,"Uniform",0.0698443630340419,1,"Bures","Library 1: Pauli PVMs","Bures"
37,"Uniform",0.0678561186048792,1,"Bures","Library 1: Pauli PVMs","Bures"
38,"Uniform",0.0659742207544526,1,"Bures","Library 1: Pauli PVMs","Bures"
39,"Uniform",0.064221898961865,1,"Bures","Library 1: Pauli PVMs","Bures"
40,"Uniform",0.0625304546681124,1,"Bures","Library 1: Pauli PVMs","Bures"
41,"Uniform",0.0609503172835904,1,"Bures","Library 1: Pauli PVMs","Bures"
42,"Uniform",0.0591979869104125,1,"Bures","Library 1: Pauli PVMs","Bures"
43,"Uniform",0.057640004233459,1,"Bures","Library 1: Pauli PVMs","Bures"
44,"Uniform",0.0563120561445346,1,"Bures","Library 1: Pauli PVMs","Bures"
45,"Uniform",0.0549397096929786,1,"Bures","Library 1: Pauli PVMs","Bures"
46,"Uniform",0.0536327787420144,1,"Bures","Library 1: Pauli PVMs","Bures"
47,"Uniform",0.0524871943084654,1,"Bures","Library 1: Pauli PVMs","Bures"
48,"Uniform",0.0513415219444151,1,"Bures","Library 1: Pauli PVMs","Bures"
49,"Uniform",0.050207217599026,1,"Bures","Library 1: Pauli PVMs","Bures"
50,"Uniform",0.0491200214836567,1,"Bures","Library 1: Pauli PVMs","Bures"
