"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
22,"GI1",0.560524561770047,4,"Bures","Library 4: Random PVMs","Bures"
23,"GI1",0.535918830304483,4,"Bures","Library 4: Random PVMs","Bures"
24,"GI1",0.513861861606707,4,"Bures","Library 4: Random PVMs","Bures"
25,"GI1",0.492574695103406,4,"Bures","Library 4: Random PVMs","Bures"
26,"GI1",0.472743295358188,4,"Bures","Library 4: Random PVMs","Bures"
27,"GI1",0.454281350835638,4,"Bures","Library 4: Random PVMs","Bures"
28,"GI1",0.437647004862455,4,"Bures","Library 4: Random PVMs","Bures"
29,"GI1",0.422213391830974,4,"Bures","Library 4: Random PVMs","Bures"
30,"GI1",0.408294269285007,4,"Bures","Library 4: Random PVMs","Bures"
31,"GI1",0.394432242899343,4,"Bures","Library 4: Random PVMs","Bures"
32,"GI1",0.381519568451816,4,"Bures","Library 4: Random PVMs","Bures"
33,"GI1",0.369895334175687,4,"Bures","Library 4: Random PVMs","Bures"
34,"GI1",0.358604000829771,4,"Bures","Library 4: Random PVMs","Bures"
35,"GI1",0.348209509880404,4,"Bures","Library 4: Random PVMs","Bures"
36,"GI1",0.338142763982671,4,"Bures","Library 4: Random PVMs","Bures"
37,"GI1",0.328818517437931,4,"Bures","Library 4: Random PVMs","Bures"
38,"GI1",0.320085996443457,4,"Bures","Library 4: Random PVMs","Bures"
39,"GI1",0.311681445496695,4,"Bures","Library 4: Random PVMs","Bures"
40,"GI1",0.30373770499955,4,"Bures","Library 4: Random PVMs","Bures"
41,"GI1",0.296198927093604,4,"Bures","Library 4: Random PVMs","Bures"
42,"GI1",0.288895644677181,4,"Bures","Library 4: Random PVMs","Bures"
43,"GI1",0.282020094188045,4,"Bures","Library 4: Random PVMs","Bures"
44,"GI1",0.275549867354794,4,"Bures","Library 4: Random PVMs","Bures"
45,"GI1",0.269365405434967,4,"Bures","Library 4: Random PVMs","Bures"
46,"GI1",0.263455870955307,4,"Bures","Library 4: Random PVMs","Bures"
47,"GI1",0.257771486948285,4,"Bures","Library 4: Random PVMs","Bures"
48,"GI1",0.252142839875017,4,"Bures","Library 4: Random PVMs","Bures"
49,"GI1",0.246942198146666,4,"Bures","Library 4: Random PVMs","Bures"
50,"GI1",0.241872045462028,4,"Bures","Library 4: Random PVMs","Bures"
1,"Uniform",52779432.3735025,4,"Bures","Library 4: Random PVMs","Bures"
2,"Uniform",27643034.4381544,4,"Bures","Library 4: Random PVMs","Bures"
3,"Uniform",4.04504463110041,4,"Bures","Library 4: Random PVMs","Bures"
4,"Uniform",3.38827434279121,4,"Bures","Library 4: Random PVMs","Bures"
5,"Uniform",2.97457729612148,4,"Bures","Library 4: Random PVMs","Bures"
6,"Uniform",2.60323365323788,4,"Bures","Library 4: Random PVMs","Bures"
7,"Uniform",2.30284309142298,4,"Bures","Library 4: Random PVMs","Bures"
8,"Uniform",2.01972993925415,4,"Bures","Library 4: Random PVMs","Bures"
9,"Uniform",1.82010627621797,4,"Bures","Library 4: Random PVMs","Bures"
10,"Uniform",1.65102928607298,4,"Bures","Library 4: Random PVMs","Bures"
11,"Uniform",1.51615015390629,4,"Bures","Library 4: Random PVMs","Bures"
12,"Uniform",1.37171835989841,4,"Bures","Library 4: Random PVMs","Bures"
13,"Uniform",1.25900506910509,4,"Bures","Library 4: Random PVMs","Bures"
14,"Uniform",1.14947052202324,4,"Bures","Library 4: Random PVMs","Bures"
15,"Uniform",1.06907568617756,4,"Bures","Library 4: Random PVMs","Bures"
16,"Uniform",0.969561726336159,4,"Bures","Library 4: Random PVMs","Bures"
17,"Uniform",0.908485421614434,4,"Bures","Library 4: Random PVMs","Bures"
18,"Uniform",0.848923537432797,4,"Bures","Library 4: Random PVMs","Bures"
19,"Uniform",0.788860871995881,4,"Bures","Library 4: Random PVMs","Bures"
20,"Uniform",0.744961620775731,4,"Bures","Library 4: Random PVMs","Bures"
21,"Uniform",0.711330197847335,4,"Bures","Library 4: Random PVMs","Bures"
22,"Uniform",0.67587158029053,4,"Bures","Library 4: Random PVMs","Bures"
23,"Uniform",0.642309023926658,4,"Bures","Library 4: Random PVMs","Bures"
24,"Uniform",0.614373528879933,4,"Bures","Library 4: Random PVMs","Bures"
25,"Uniform",0.58237546284106,4,"Bures","Library 4: Random PVMs","Bures"
26,"Uniform",0.559841084778666,4,"Bures","Library 4: Random PVMs","Bures"
27,"Uniform",0.538477792644532,4,"Bures","Library 4: Random PVMs","Bures"
28,"Uniform",0.519304918740614,4,"Bures","Library 4: Random PVMs","Bures"
29,"Uniform",0.499306438675983,4,"Bures","Library 4: Random PVMs","Bures"
30,"Uniform",0.483488018775217,4,"Bures","Library 4: Random PVMs","Bures"
31,"Uniform",0.465806602457822,4,"Bures","Library 4: Random PVMs","Bures"
32,"Uniform",0.450663573177397,4,"Bures","Library 4: Random PVMs","Bures"
33,"Uniform",0.436643623873901,4,"Bures","Library 4: Random PVMs","Bures"
34,"Uniform",0.423861231106517,4,"Bures","Library 4: Random PVMs","Bures"
35,"Uniform",0.409547075516548,4,"Bures","Library 4: Random PVMs","Bures"
36,"Uniform",0.397354350526455,4,"Bures","Library 4: Random PVMs","Bures"
37,"Uniform",0.388008262554015,4,"Bures","Library 4: Random PVMs","Bures"
38,"Uniform",0.376003821794877,4,"Bures","Library 4: Random PVMs","Bures"
39,"Uniform",0.366380239285745,4,"Bures","Library 4: Random PVMs","Bures"
40,"Uniform",0.357814581769187,4,"Bures","Library 4: Random PVMs","Bures"
41,"Uniform",0.349217703465591,4,"Bures","Library 4: Random PVMs","Bures"
42,"Uniform",0.339676207451411,4,"Bures","Library 4: Random PVMs","Bures"
43,"Uniform",0.33153248930728,4,"Bures","Library 4: Random PVMs","Bures"
44,"Uniform",0.322646898567748,4,"Bures","Library 4: Random PVMs","Bures"
45,"Uniform",0.315383309728806,4,"Bures","Library 4: Random PVMs","Bures"
46,"Uniform",0.308579297185236,4,"Bures","Library 4: Random PVMs","Bures"
47,"Uniform",0.301923182438777,4,"Bures","Library 4: Random PVMs","Bures"
48,"Uniform",0.296251439780935,4,"Bures","Library 4: Random PVMs","Bures"
49,"Uniform",0.290197059272953,4,"Bures","Library 4: Random PVMs","Bures"
50,"Uniform",0.28437361831553,4,"Bures","Library 4: Random PVMs","Bures"
