"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
1,"Exact",100000000.8775,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
2,"Exact",100000000.8775,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
3,"Exact",1.71749998524394,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
4,"Exact",1.43015036692704,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
5,"Exact",1.17935194497807,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
6,"Exact",1.03594441568483,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
7,"Exact",0.883628027933751,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
8,"Exact",0.767397959406422,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
9,"Exact",0.681910131167637,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
10,"Exact",0.609545936478169,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
11,"Exact",0.500954843945044,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
12,"Exact",0.43421376501751,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
13,"Exact",0.382930174114578,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
14,"Exact",0.346277733702498,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
15,"Exact",0.315569494652549,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
16,"Exact",0.289489589099421,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
17,"Exact",0.267348158157206,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
18,"Exact",0.247924221147204,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
19,"Exact",0.231693147148555,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
20,"Exact",0.217025294767298,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
21,"Exact",0.20427799553601,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
22,"Exact",0.192908556031603,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
23,"Exact",0.182587034173852,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
24,"Exact",0.17347687806826,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
25,"Exact",0.165498102612825,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
26,"Exact",0.157830667050798,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
27,"Exact",0.151006753213792,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
28,"Exact",0.144649776991884,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
29,"Exact",0.138843008725425,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
30,"Exact",0.133456852018365,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
31,"Exact",0.128545474905063,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
32,"Exact",0.123932162357413,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
33,"Exact",0.119601394427029,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
34,"Exact",0.115577863437285,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
35,"Exact",0.111883855523951,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
36,"Exact",0.108379023055275,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
37,"Exact",0.104984625863248,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
38,"Exact",0.101803579355332,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
39,"Exact",0.0988601845728376,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
40,"Exact",0.096021869347222,2,"TaskObs","Library 2: Nine-axis PVMs","TaskObs"
