"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
1,"Exact",100000000.8775,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
2,"Exact",100000000.8775,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
3,"Exact",1.71749998524394,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
4,"Exact",1.40778748924257,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
5,"Exact",1.16892499212996,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
6,"Exact",1.0309812435903,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
7,"Exact",0.907363744803524,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
8,"Exact",0.782516246085607,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
9,"Exact",0.683141247007825,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
10,"Exact",0.632203568764482,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
11,"Exact",0.496319641432968,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
12,"Exact",0.428792766842194,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
13,"Exact",0.379584374216731,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
14,"Exact",0.346639225528298,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
15,"Exact",0.318817588715942,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
16,"Exact",0.291294160790066,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
17,"Exact",0.270518102952089,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
18,"Exact",0.253547379137776,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
19,"Exact",0.239464545129975,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
20,"Exact",0.226450801820415,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
21,"Exact",0.213824730318141,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
22,"Exact",0.202491320456484,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
23,"Exact",0.193122622304439,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
24,"Exact",0.183705880002868,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
25,"Exact",0.175420676046491,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
26,"Exact",0.166831438253992,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
27,"Exact",0.159899392696555,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
28,"Exact",0.152231850826917,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
29,"Exact",0.146697192838019,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
30,"Exact",0.139463751922395,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
31,"Exact",0.134721082437053,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
32,"Exact",0.129211737026324,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
33,"Exact",0.124729789288764,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
34,"Exact",0.120790343068116,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
35,"Exact",0.11692889217012,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
36,"Exact",0.11310273997521,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
37,"Exact",0.109791464940112,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
38,"Exact",0.106540441273966,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
39,"Exact",0.103041661004132,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
40,"Exact",0.0998958039786198,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
41,"Exact",0.0972044884146055,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
42,"Exact",0.0941365513312167,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
43,"Exact",0.0916046275056889,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
44,"Exact",0.089342713978109,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
45,"Exact",0.0871145359027376,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
46,"Exact",0.0847955000482981,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
47,"Exact",0.0828374042286289,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
48,"Exact",0.0809126577174579,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
49,"Exact",0.0791752034340011,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
50,"Exact",0.0772001707228808,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
1,"GI1",100000000.8775,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
2,"GI1",100000000.8775,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
3,"GI1",1.71749998524394,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
4,"GI1",1.42972498895381,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
5,"GI1",1.19876249179815,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
6,"GI1",1.00756874388814,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
7,"GI1",0.860947495378872,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
8,"GI1",0.749464996481452,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
9,"GI1",0.661357497272776,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
10,"GI1",0.59038231922984,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
11,"GI1",0.484523570081603,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
12,"GI1",0.422881070428421,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
13,"GI1",0.377496011113037,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
14,"GI1",0.342628213636592,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
15,"GI1",0.315540570328068,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
16,"GI1",0.290070824746386,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
17,"GI1",0.270975981726313,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
18,"GI1",0.249130520385055,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
19,"GI1",0.232715762270844,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
20,"GI1",0.216829044240401,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
21,"GI1",0.204916748437566,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
22,"GI1",0.194213638230382,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
23,"GI1",0.184928189058866,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
24,"GI1",0.175971046768183,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
25,"GI1",0.168372374777207,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
26,"GI1",0.160661449380214,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
27,"GI1",0.153803719738117,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
28,"GI1",0.146713892642081,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
29,"GI1",0.140944274167914,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
30,"GI1",0.135275130705371,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
31,"GI1",0.13027126809779,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
32,"GI1",0.124898891622749,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
33,"GI1",0.120702203750964,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
34,"GI1",0.116679596275972,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
35,"GI1",0.112541186174409,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
36,"GI1",0.109073948571143,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
37,"GI1",0.1056209697385,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
38,"GI1",0.102281334232121,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
39,"GI1",0.0994585653312168,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
40,"GI1",0.0965579410252292,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
41,"GI1",0.0938931422606534,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
42,"GI1",0.0914288647805719,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
43,"GI1",0.0888294613540644,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
44,"GI1",0.0865785744824707,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
45,"GI1",0.0843723133453943,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
46,"GI1",0.0823146585234309,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
47,"GI1",0.0802445466509403,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
48,"GI1",0.0784456044924555,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
49,"GI1",0.0766544991479147,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
50,"GI1",0.0749589447730272,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
1,"Uniform",100000000.8775,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
2,"Uniform",100000000.8775,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
3,"Uniform",1.71749998524394,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
4,"Uniform",1.42897498897314,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
5,"Uniform",1.22019999147166,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
6,"Uniform",1.0262812437111,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
7,"Uniform",0.899547494971634,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
8,"Uniform",0.778356246219987,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
9,"Uniform",0.702164996905289,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
10,"Uniform",0.627452318945138,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
11,"Uniform",0.566539640842156,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
12,"Uniform",0.511334909076574,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
13,"Uniform",0.476333212815297,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
14,"Uniform",0.443927349906596,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
15,"Uniform",0.408489731067425,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
16,"Uniform",0.379435296673857,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
17,"Uniform",0.351830494371838,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
18,"Uniform",0.33190197984013,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
19,"Uniform",0.310098738579538,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
20,"Uniform",0.287834749157259,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
21,"Uniform",0.274908658829181,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
22,"Uniform",0.262653024291449,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
23,"Uniform",0.250144758633721,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
24,"Uniform",0.237996312947144,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
25,"Uniform",0.224617516995632,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
26,"Uniform",0.216304516474694,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
27,"Uniform",0.208721406060352,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
28,"Uniform",0.201239758348208,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
29,"Uniform",0.193329660542179,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
30,"Uniform",0.187834406958141,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
31,"Uniform",0.180810195751943,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
32,"Uniform",0.174780305715508,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
33,"Uniform",0.168807673063476,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
34,"Uniform",0.162975298073633,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
35,"Uniform",0.158328328153426,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
36,"Uniform",0.154133206321343,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
37,"Uniform",0.149741782531666,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
38,"Uniform",0.145553534902834,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
39,"Uniform",0.141985124764448,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
40,"Uniform",0.138744248374391,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
41,"Uniform",0.135390012715196,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
42,"Uniform",0.13105130017122,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
43,"Uniform",0.127814014062843,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
44,"Uniform",0.124350877399681,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
45,"Uniform",0.121255028586993,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
46,"Uniform",0.118335113790583,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
47,"Uniform",0.116042201441359,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
48,"Uniform",0.113593712581225,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
49,"Uniform",0.111127681259473,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
50,"Uniform",0.108928968019679,1,"TaskObs","Library 1: Pauli PVMs","TaskObs"
