"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
1,"Exact",69314771.9563474,4,"LogCosh","Library 4: Random PVMs","LogCosh"
2,"Exact",34657386.7283472,4,"LogCosh","Library 4: Random PVMs","LogCosh"
3,"Exact",4.86308559638282,4,"LogCosh","Library 4: Random PVMs","LogCosh"
4,"Exact",4.00510137749724,4,"LogCosh","Library 4: Random PVMs","LogCosh"
5,"Exact",3.43669842145636,4,"LogCosh","Library 4: Random PVMs","LogCosh"
6,"Exact",3.00336356523814,4,"LogCosh","Library 4: Random PVMs","LogCosh"
7,"Exact",2.68410412554769,4,"LogCosh","Library 4: Random PVMs","LogCosh"
8,"Exact",2.35013959474707,4,"LogCosh","Library 4: Random PVMs","LogCosh"
9,"Exact",2.07545839671143,4,"LogCosh","Library 4: Random PVMs","LogCosh"
10,"Exact",1.90619171155655,4,"LogCosh","Library 4: Random PVMs","LogCosh"
11,"Exact",1.50452915778056,4,"LogCosh","Library 4: Random PVMs","LogCosh"
12,"Exact",1.31552338982435,4,"LogCosh","Library 4: Random PVMs","LogCosh"
13,"Exact",1.18727804512398,4,"LogCosh","Library 4: Random PVMs","LogCosh"
14,"Exact",1.08169015006053,4,"LogCosh","Library 4: Random PVMs","LogCosh"
15,"Exact",1.00526051371225,4,"LogCosh","Library 4: Random PVMs","LogCosh"
16,"Exact",0.943555381002827,4,"LogCosh","Library 4: Random PVMs","LogCosh"
17,"Exact",0.882029365869801,4,"LogCosh","Library 4: Random PVMs","LogCosh"
18,"Exact",0.835150562103273,4,"LogCosh","Library 4: Random PVMs","LogCosh"
19,"Exact",0.789152490439389,4,"LogCosh","Library 4: Random PVMs","LogCosh"
20,"Exact",0.751290950612056,4,"LogCosh","Library 4: Random PVMs","LogCosh"
21,"Exact",0.715593207995178,4,"LogCosh","Library 4: Random PVMs","LogCosh"
22,"Exact",0.679637765177639,4,"LogCosh","Library 4: Random PVMs","LogCosh"
23,"Exact",0.650608297308223,4,"LogCosh","Library 4: Random PVMs","LogCosh"
24,"Exact",0.62600671350774,4,"LogCosh","Library 4: Random PVMs","LogCosh"
25,"Exact",0.599825800122975,4,"LogCosh","Library 4: Random PVMs","LogCosh"
26,"Exact",0.575828104143622,4,"LogCosh","Library 4: Random PVMs","LogCosh"
27,"Exact",0.553616278582181,4,"LogCosh","Library 4: Random PVMs","LogCosh"
28,"Exact",0.533945691814843,4,"LogCosh","Library 4: Random PVMs","LogCosh"
29,"Exact",0.515033326008119,4,"LogCosh","Library 4: Random PVMs","LogCosh"
30,"Exact",0.497554466812066,4,"LogCosh","Library 4: Random PVMs","LogCosh"
31,"Exact",0.480898572597483,4,"LogCosh","Library 4: Random PVMs","LogCosh"
32,"Exact",0.46620812955034,4,"LogCosh","Library 4: Random PVMs","LogCosh"
33,"Exact",0.450625944762436,4,"LogCosh","Library 4: Random PVMs","LogCosh"
34,"Exact",0.437413487041598,4,"LogCosh","Library 4: Random PVMs","LogCosh"
35,"Exact",0.423851737105305,4,"LogCosh","Library 4: Random PVMs","LogCosh"
36,"Exact",0.411310307798968,4,"LogCosh","Library 4: Random PVMs","LogCosh"
37,"Exact",0.399612253970796,4,"LogCosh","Library 4: Random PVMs","LogCosh"
38,"Exact",0.389366354558618,4,"LogCosh","Library 4: Random PVMs","LogCosh"
39,"Exact",0.378417313604556,4,"LogCosh","Library 4: Random PVMs","LogCosh"
40,"Exact",0.368980992834706,4,"LogCosh","Library 4: Random PVMs","LogCosh"
41,"Exact",0.359283845585143,4,"LogCosh","Library 4: Random PVMs","LogCosh"
42,"Exact",0.349720714203352,4,"LogCosh","Library 4: Random PVMs","LogCosh"
43,"Exact",0.341804142247834,4,"LogCosh","Library 4: Random PVMs","LogCosh"
44,"Exact",0.333498155212865,4,"LogCosh","Library 4: Random PVMs","LogCosh"
45,"Exact",0.326383496735453,4,"LogCosh","Library 4: Random PVMs","LogCosh"
46,"Exact",0.319152569284221,4,"LogCosh","Library 4: Random PVMs","LogCosh"
47,"Exact",0.312124071530922,4,"LogCosh","Library 4: Random PVMs","LogCosh"
48,"Exact",0.305520453503063,4,"LogCosh","Library 4: Random PVMs","LogCosh"
49,"Exact",0.298945721388995,4,"LogCosh","Library 4: Random PVMs","LogCosh"
50,"Exact",0.292819688139273,4,"LogCosh","Library 4: Random PVMs","LogCosh"
1,"GI1",69314771.9563474,4,"LogCosh","Library 4: Random PVMs","LogCosh"
2,"GI1",34657386.7283472,4,"LogCosh","Library 4: Random PVMs","LogCosh"
3,"GI1",4.86308559638282,4,"LogCosh","Library 4: Random PVMs","LogCosh"
4,"GI1",4.00510137749724,4,"LogCosh","Library 4: Random PVMs","LogCosh"
5,"GI1",3.44392220033356,4,"LogCosh","Library 4: Random PVMs","LogCosh"
6,"GI1",3.00686297977777,4,"LogCosh","Library 4: Random PVMs","LogCosh"
7,"GI1",2.64478446346533,4,"LogCosh","Library 4: Random PVMs","LogCosh"
8,"GI1",2.36902690548074,4,"LogCosh","Library 4: Random PVMs","LogCosh"
9,"GI1",2.13223837039656,4,"LogCosh","Library 4: Random PVMs","LogCosh"
10,"GI1",1.96044260353522,4,"LogCosh","Library 4: Random PVMs","LogCosh"
11,"GI1",1.53312729062986,4,"LogCosh","Library 4: Random PVMs","LogCosh"
12,"GI1",1.32675596123667,4,"LogCosh","Library 4: Random PVMs","LogCosh"
13,"GI1",1.20340717434122,4,"LogCosh","Library 4: Random PVMs","LogCosh"
14,"GI1",1.09032539505036,4,"LogCosh","Library 4: Random PVMs","LogCosh"
15,"GI1",1.00949093685382,4,"LogCosh","Library 4: Random PVMs","LogCosh"
16,"GI1",0.943931223030719,4,"LogCosh","Library 4: Random PVMs","LogCosh"
17,"GI1",0.880050464666953,4,"LogCosh","Library 4: Random PVMs","LogCosh"
18,"GI1",0.831197797746857,4,"LogCosh","Library 4: Random PVMs","LogCosh"
19,"GI1",0.786883428400725,4,"LogCosh","Library 4: Random PVMs","LogCosh"
20,"GI1",0.747561335713647,4,"LogCosh","Library 4: Random PVMs","LogCosh"
21,"GI1",0.70905712044709,4,"LogCosh","Library 4: Random PVMs","LogCosh"
22,"GI1",0.677249738773522,4,"LogCosh","Library 4: Random PVMs","LogCosh"
23,"GI1",0.648071853223117,4,"LogCosh","Library 4: Random PVMs","LogCosh"
24,"GI1",0.618818153657618,4,"LogCosh","Library 4: Random PVMs","LogCosh"
25,"GI1",0.594359082505479,4,"LogCosh","Library 4: Random PVMs","LogCosh"
26,"GI1",0.570005441568025,4,"LogCosh","Library 4: Random PVMs","LogCosh"
27,"GI1",0.549257010721431,4,"LogCosh","Library 4: Random PVMs","LogCosh"
28,"GI1",0.526267301869994,4,"LogCosh","Library 4: Random PVMs","LogCosh"
29,"GI1",0.507509169093197,4,"LogCosh","Library 4: Random PVMs","LogCosh"
30,"GI1",0.490417069519072,4,"LogCosh","Library 4: Random PVMs","LogCosh"
31,"GI1",0.473176056045257,4,"LogCosh","Library 4: Random PVMs","LogCosh"
32,"GI1",0.458006411788353,4,"LogCosh","Library 4: Random PVMs","LogCosh"
33,"GI1",0.44330577581619,4,"LogCosh","Library 4: Random PVMs","LogCosh"
34,"GI1",0.430061009929681,4,"LogCosh","Library 4: Random PVMs","LogCosh"
35,"GI1",0.41791611858581,4,"LogCosh","Library 4: Random PVMs","LogCosh"
36,"GI1",0.406001370550323,4,"LogCosh","Library 4: Random PVMs","LogCosh"
37,"GI1",0.394541773795859,4,"LogCosh","Library 4: Random PVMs","LogCosh"
38,"GI1",0.38358295605992,4,"LogCosh","Library 4: Random PVMs","LogCosh"
39,"GI1",0.37353875734571,4,"LogCosh","Library 4: Random PVMs","LogCosh"
40,"GI1",0.36408133249084,4,"LogCosh","Library 4: Random PVMs","LogCosh"
41,"GI1",0.35475834264525,4,"LogCosh","Library 4: Random PVMs","LogCosh"
42,"GI1",0.346332138796366,4,"LogCosh","Library 4: Random PVMs","LogCosh"
43,"GI1",0.338077825607482,4,"LogCosh","Library 4: Random PVMs","LogCosh"
44,"GI1",0.330493249171065,4,"LogCosh","Library 4: Random PVMs","LogCosh"
45,"GI1",0.323239594508581,4,"LogCosh","Library 4: Random PVMs","LogCosh"
46,"GI1",0.31578631747264,4,"LogCosh","Library 4: Random PVMs","LogCosh"
47,"GI1",0.30855660515522,4,"LogCosh","Library 4: Random PVMs","LogCosh"
48,"GI1",0.302001080439627,4,"LogCosh","Library 4: Random PVMs","LogCosh"
49,"GI1",0.295446710053196,4,"LogCosh","Library 4: Random PVMs","LogCosh"
50,"GI1",0.289404839762226,4,"LogCosh","Library 4: Random PVMs","LogCosh"
1,"Uniform",69314771.9563474,4,"LogCosh","Library 4: Random PVMs","LogCosh"
2,"Uniform",34657386.7283472,4,"LogCosh","Library 4: Random PVMs","LogCosh"
3,"Uniform",4.86308559638282,4,"LogCosh","Library 4: Random PVMs","LogCosh"
4,"Uniform",4.00510137749724,4,"LogCosh","Library 4: Random PVMs","LogCosh"
5,"Uniform",3.52207510579349,4,"LogCosh","Library 4: Random PVMs","LogCosh"
6,"Uniform",3.08852230281124,4,"LogCosh","Library 4: Random PVMs","LogCosh"
7,"Uniform",2.73258327777037,4,"LogCosh","Library 4: Random PVMs","LogCosh"
8,"Uniform",2.38739031673316,4,"LogCosh","Library 4: Random PVMs","LogCosh"
9,"Uniform",2.14909284352109,4,"LogCosh","Library 4: Random PVMs","LogCosh"
10,"Uniform",1.94645166915486,4,"LogCosh","Library 4: Random PVMs","LogCosh"
11,"Uniform",1.78601777820579,4,"LogCosh","Library 4: Random PVMs","LogCosh"
12,"Uniform",1.61216626889134,4,"LogCosh","Library 4: Random PVMs","LogCosh"
13,"Uniform",1.47858748158,4,"LogCosh","Library 4: Random PVMs","LogCosh"
14,"Uniform",1.34837855475211,4,"LogCosh","Library 4: Random PVMs","LogCosh"
15,"Uniform",1.2536739588496,4,"LogCosh","Library 4: Random PVMs","LogCosh"
16,"Uniform",1.13786945132679,4,"LogCosh","Library 4: Random PVMs","LogCosh"
17,"Uniform",1.06598051353947,4,"LogCosh","Library 4: Random PVMs","LogCosh"
18,"Uniform",0.996059096225957,4,"LogCosh","Library 4: Random PVMs","LogCosh"
19,"Uniform",0.927522425531192,4,"LogCosh","Library 4: Random PVMs","LogCosh"
20,"Uniform",0.8763228699215,4,"LogCosh","Library 4: Random PVMs","LogCosh"
21,"Uniform",0.837752131892551,4,"LogCosh","Library 4: Random PVMs","LogCosh"
22,"Uniform",0.796583140712901,4,"LogCosh","Library 4: Random PVMs","LogCosh"
23,"Uniform",0.756816274557939,4,"LogCosh","Library 4: Random PVMs","LogCosh"
24,"Uniform",0.723325397025768,4,"LogCosh","Library 4: Random PVMs","LogCosh"
25,"Uniform",0.686977584462505,4,"LogCosh","Library 4: Random PVMs","LogCosh"
26,"Uniform",0.659642019194633,4,"LogCosh","Library 4: Random PVMs","LogCosh"
27,"Uniform",0.633972453249781,4,"LogCosh","Library 4: Random PVMs","LogCosh"
28,"Uniform",0.611234776673907,4,"LogCosh","Library 4: Random PVMs","LogCosh"
29,"Uniform",0.587841398468334,4,"LogCosh","Library 4: Random PVMs","LogCosh"
30,"Uniform",0.569391586431932,4,"LogCosh","Library 4: Random PVMs","LogCosh"
31,"Uniform",0.548903212915856,4,"LogCosh","Library 4: Random PVMs","LogCosh"
32,"Uniform",0.531030434381816,4,"LogCosh","Library 4: Random PVMs","LogCosh"
33,"Uniform",0.514357711367469,4,"LogCosh","Library 4: Random PVMs","LogCosh"
34,"Uniform",0.499508332320023,4,"LogCosh","Library 4: Random PVMs","LogCosh"
35,"Uniform",0.482510693736886,4,"LogCosh","Library 4: Random PVMs","LogCosh"
36,"Uniform",0.468275698809068,4,"LogCosh","Library 4: Random PVMs","LogCosh"
37,"Uniform",0.457251182339078,4,"LogCosh","Library 4: Random PVMs","LogCosh"
38,"Uniform",0.442947133937903,4,"LogCosh","Library 4: Random PVMs","LogCosh"
39,"Uniform",0.431593354060176,4,"LogCosh","Library 4: Random PVMs","LogCosh"
40,"Uniform",0.421505805102128,4,"LogCosh","Library 4: Random PVMs","LogCosh"
41,"Uniform",0.411470392267695,4,"LogCosh","Library 4: Random PVMs","LogCosh"
42,"Uniform",0.400586488657863,4,"LogCosh","Library 4: Random PVMs","LogCosh"
43,"Uniform",0.391068796602287,4,"LogCosh","Library 4: Random PVMs","LogCosh"
44,"Uniform",0.380530731853216,4,"LogCosh","Library 4: Random PVMs","LogCosh"
45,"Uniform",0.371963992300474,4,"LogCosh","Library 4: Random PVMs","LogCosh"
46,"Uniform",0.36402499900098,4,"LogCosh","Library 4: Random PVMs","LogCosh"
47,"Uniform",0.356176083659366,4,"LogCosh","Library 4: Random PVMs","LogCosh"
48,"Uniform",0.349340281157409,4,"LogCosh","Library 4: Random PVMs","LogCosh"
49,"Uniform",0.342280291118189,4,"LogCosh","Library 4: Random PVMs","LogCosh"
50,"Uniform",0.335500698384275,4,"LogCosh","Library 4: Random PVMs","LogCosh"
