"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
1,"GI1",2.76046071530266,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
2,"GI1",1.38850138576902,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
3,"GI1",0.929590235460799,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
4,"GI1",0.698642477149895,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
5,"GI1",0.559180993152801,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
6,"GI1",0.46595370061391,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
7,"GI1",0.398616852609877,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
8,"GI1",0.348529207196815,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
9,"GI1",0.30973710260975,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
10,"GI1",0.278819571343797,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
11,"GI1",0.252326240044419,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
12,"GI1",0.230548197032029,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
13,"GI1",0.212306687612574,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
14,"GI1",0.196813670418461,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
15,"GI1",0.1834523723379,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
16,"GI1",0.17180317221062,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
17,"GI1",0.161578806429266,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
18,"GI1",0.152511348182414,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
19,"GI1",0.144424884492666,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
20,"GI1",0.137161790931798,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
21,"GI1",0.130583008378244,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
22,"GI1",0.124617525406072,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
23,"GI1",0.119179771587932,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
24,"GI1",0.114197828013724,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
25,"GI1",0.10961894849622,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
26,"GI1",0.105392531679435,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
27,"GI1",0.101486750886993,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
28,"GI1",0.0978593660060654,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
29,"GI1",0.0944800057191703,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
30,"GI1",0.0913274191283,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
31,"GI1",0.0883822323509973,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
32,"GI1",0.085618234487488,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
33,"GI1",0.0830215734034356,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
34,"GI1",0.0805749000867194,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
35,"GI1",0.0782703399147712,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
36,"GI1",0.0760955650277385,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
37,"GI1",0.0740402093852286,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
38,"GI1",0.0720892460536432,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
39,"GI1",0.0702418958643075,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
40,"GI1",0.0684864898583024,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
41,"GI1",0.0668141448391705,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
42,"GI1",0.0652227777164422,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
43,"GI1",0.0637065026854633,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
44,"GI1",0.0622597872273414,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
45,"GI1",0.0608759418520864,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
46,"GI1",0.0595516843351783,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
47,"GI1",0.0582857303897159,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
48,"GI1",0.0570718052747597,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
49,"GI1",0.0559067896795451,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
50,"GI1",0.054788339600302,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
1,"Uniform",2.76046071530266,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
2,"Uniform",1.38850138576902,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
3,"Uniform",0.929308112849924,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
4,"Uniform",0.69816490778785,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
5,"Uniform",0.558561719490409,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
6,"Uniform",0.464513998369597,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
7,"Uniform",0.398062007386854,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
8,"Uniform",0.348184683328306,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
9,"Uniform",0.309514517328635,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
10,"Uniform",0.278366282729622,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
11,"Uniform",0.253003255831133,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
12,"Uniform",0.231919507501655,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
13,"Uniform",0.214006652062369,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
14,"Uniform",0.198831306188392,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
15,"Uniform",0.185556835566021,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
16,"Uniform",0.173929802821279,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
17,"Uniform",0.163790629917418,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
18,"Uniform",0.154636658840963,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
19,"Uniform",0.146440324485515,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
20,"Uniform",0.13909803831807,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
21,"Uniform",0.132480295037095,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
22,"Uniform",0.126416497898231,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
23,"Uniform",0.120918511387079,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
24,"Uniform",0.11583722207739,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
25,"Uniform",0.111199209368384,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
26,"Uniform",0.106937171437032,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
27,"Uniform",0.102987845720873,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
28,"Uniform",0.0993245554973978,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
29,"Uniform",0.0958656963540268,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
30,"Uniform",0.0926736440399623,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
31,"Uniform",0.089670971185493,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
32,"Uniform",0.0868813798608228,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
33,"Uniform",0.0842322820669859,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
34,"Uniform",0.0817527872833046,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
35,"Uniform",0.0794136856615493,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
36,"Uniform",0.0772248250518326,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
37,"Uniform",0.0751269731096249,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
38,"Uniform",0.0731662464984735,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
39,"Uniform",0.071276148414575,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
40,"Uniform",0.0694947535146143,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
41,"Uniform",0.0678088799255425,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
42,"Uniform",0.0661891368129761,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
43,"Uniform",0.064662723779898,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
44,"Uniform",0.0631950904978832,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
45,"Uniform",0.0617893051270395,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
46,"Uniform",0.0604474765783779,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
47,"Uniform",0.0591561746149765,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
48,"Uniform",0.0579264310959806,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
49,"Uniform",0.0567466946679016,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
50,"Uniform",0.0556146909477167,3,"LogCosh","Library 3: Pauli-6 + Tetrahedral POVM","LogCosh"
