"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
21,"GI1",0.192838491737775,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
22,"GI1",0.184189262002232,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
23,"GI1",0.17603653377942,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
24,"GI1",0.168536401181034,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
25,"GI1",0.162063488234822,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
26,"GI1",0.155872917884905,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
27,"GI1",0.149760773025949,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
28,"GI1",0.144303423466288,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
29,"GI1",0.139261266393982,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
30,"GI1",0.134286860116397,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
31,"GI1",0.129783613714275,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
32,"GI1",0.125610897384018,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
33,"GI1",0.121665936561179,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
34,"GI1",0.118055479163096,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
35,"GI1",0.114662515162717,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
36,"GI1",0.111335691874829,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
37,"GI1",0.10820483558682,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
38,"GI1",0.105265910084223,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
39,"GI1",0.102453873179706,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
40,"GI1",0.0998677957122102,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
41,"GI1",0.0973820983293896,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
42,"GI1",0.0949693261100016,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
43,"GI1",0.0927226353396898,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
44,"GI1",0.090606129923176,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
45,"GI1",0.0885659710974173,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
46,"GI1",0.0866113896251639,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
47,"GI1",0.0847781245057265,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
48,"GI1",0.0830031135032818,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
49,"GI1",0.081295230981309,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
50,"GI1",0.0796454832458471,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
1,"Uniform",100000000.43875,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
2,"Uniform",50000000.9075,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
3,"Uniform",1.32749998822744,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
4,"Uniform",1.1036094846726,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
5,"Uniform",0.921897296368927,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
6,"Uniform",0.777022719842915,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
7,"Uniform",0.666558263884023,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
8,"Uniform",0.579655355742354,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
9,"Uniform",0.516041346960617,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
10,"Uniform",0.463337724777874,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
11,"Uniform",0.416829823972115,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
12,"Uniform",0.379884773895371,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
13,"Uniform",0.347927424745415,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
14,"Uniform",0.320478858864893,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
15,"Uniform",0.296649712832581,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
16,"Uniform",0.275146209616987,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
17,"Uniform",0.258255519720076,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
18,"Uniform",0.243648040254183,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
19,"Uniform",0.231324266880076,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
20,"Uniform",0.218326502666403,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
21,"Uniform",0.207328417807884,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
22,"Uniform",0.197090757268865,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
23,"Uniform",0.187868887913154,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
24,"Uniform",0.178846412994531,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
25,"Uniform",0.170852030393311,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
26,"Uniform",0.164070564119286,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
27,"Uniform",0.157613829756211,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
28,"Uniform",0.151524876097014,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
29,"Uniform",0.145894791402086,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
30,"Uniform",0.140870132924273,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
31,"Uniform",0.135811715967448,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
32,"Uniform",0.13121303820684,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
33,"Uniform",0.126851176029221,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
34,"Uniform",0.12296414909443,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
35,"Uniform",0.119162086535608,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
36,"Uniform",0.115658526252759,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
37,"Uniform",0.112425326077057,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
38,"Uniform",0.109244319381081,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
39,"Uniform",0.106227072960251,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
40,"Uniform",0.103421591627225,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
41,"Uniform",0.100933954192964,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
42,"Uniform",0.0985549795329793,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
43,"Uniform",0.0961979445023794,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
44,"Uniform",0.0939215641044791,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
45,"Uniform",0.0917149495024419,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
46,"Uniform",0.0896609245526568,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
47,"Uniform",0.0876895766733496,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
48,"Uniform",0.0858563957599995,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
49,"Uniform",0.0839609157175473,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
50,"Uniform",0.0821681356803822,2,"Frob","Library 2: Nine-axis PVMs","Frobenius"
