"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
1,"Exact",58492365.8283843,2,"Bures","Library 2: Nine-axis PVMs","Bures"
2,"Exact",31106870.2486118,2,"Bures","Library 2: Nine-axis PVMs","Bures"
3,"Exact",0.778439867322937,2,"Bures","Library 2: Nine-axis PVMs","Bures"
4,"Exact",0.644793575245932,2,"Bures","Library 2: Nine-axis PVMs","Bures"
5,"Exact",0.538298017248062,2,"Bures","Library 2: Nine-axis PVMs","Bures"
6,"Exact",0.461055298100789,2,"Bures","Library 2: Nine-axis PVMs","Bures"
7,"Exact",0.396884022843016,2,"Bures","Library 2: Nine-axis PVMs","Bures"
8,"Exact",0.345123922740632,2,"Bures","Library 2: Nine-axis PVMs","Bures"
9,"Exact",0.303342412208205,2,"Bures","Library 2: Nine-axis PVMs","Bures"
10,"Exact",0.271085825118424,2,"Bures","Library 2: Nine-axis PVMs","Bures"
11,"Exact",0.233928601574514,2,"Bures","Library 2: Nine-axis PVMs","Bures"
12,"Exact",0.21136441353141,2,"Bures","Library 2: Nine-axis PVMs","Bures"
13,"Exact",0.192367666223763,2,"Bures","Library 2: Nine-axis PVMs","Bures"
14,"Exact",0.17670770622247,2,"Bures","Library 2: Nine-axis PVMs","Bures"
15,"Exact",0.163934441930348,2,"Bures","Library 2: Nine-axis PVMs","Bures"
16,"Exact",0.153065767537009,2,"Bures","Library 2: Nine-axis PVMs","Bures"
17,"Exact",0.143443363360932,2,"Bures","Library 2: Nine-axis PVMs","Bures"
18,"Exact",0.135149820637511,2,"Bures","Library 2: Nine-axis PVMs","Bures"
19,"Exact",0.127859126765709,2,"Bures","Library 2: Nine-axis PVMs","Bures"
20,"Exact",0.121465471051605,2,"Bures","Library 2: Nine-axis PVMs","Bures"
21,"Exact",0.11571096539757,2,"Bures","Library 2: Nine-axis PVMs","Bures"
22,"Exact",0.110452896983629,2,"Bures","Library 2: Nine-axis PVMs","Bures"
23,"Exact",0.105437184119061,2,"Bures","Library 2: Nine-axis PVMs","Bures"
24,"Exact",0.100658047933028,2,"Bures","Library 2: Nine-axis PVMs","Bures"
25,"Exact",0.0962369915821696,2,"Bures","Library 2: Nine-axis PVMs","Bures"
26,"Exact",0.0921390153867106,2,"Bures","Library 2: Nine-axis PVMs","Bures"
27,"Exact",0.0884136500603937,2,"Bures","Library 2: Nine-axis PVMs","Bures"
28,"Exact",0.0849928157679154,2,"Bures","Library 2: Nine-axis PVMs","Bures"
29,"Exact",0.0818990518411964,2,"Bures","Library 2: Nine-axis PVMs","Bures"
30,"Exact",0.0791073473922138,2,"Bures","Library 2: Nine-axis PVMs","Bures"
31,"Exact",0.0765200538202832,2,"Bures","Library 2: Nine-axis PVMs","Bures"
32,"Exact",0.0740018307468565,2,"Bures","Library 2: Nine-axis PVMs","Bures"
33,"Exact",0.071709011353,2,"Bures","Library 2: Nine-axis PVMs","Bures"
34,"Exact",0.0694994937922555,2,"Bures","Library 2: Nine-axis PVMs","Bures"
35,"Exact",0.0675300323006413,2,"Bures","Library 2: Nine-axis PVMs","Bures"
36,"Exact",0.0655175201698366,2,"Bures","Library 2: Nine-axis PVMs","Bures"
37,"Exact",0.0636764723004595,2,"Bures","Library 2: Nine-axis PVMs","Bures"
38,"Exact",0.0619261732220985,2,"Bures","Library 2: Nine-axis PVMs","Bures"
39,"Exact",0.0602792297468964,2,"Bures","Library 2: Nine-axis PVMs","Bures"
40,"Exact",0.0587262484831638,2,"Bures","Library 2: Nine-axis PVMs","Bures"
41,"Exact",0.0572610996026163,2,"Bures","Library 2: Nine-axis PVMs","Bures"
42,"Exact",0.0558600408273983,2,"Bures","Library 2: Nine-axis PVMs","Bures"
43,"Exact",0.0545106808879813,2,"Bures","Library 2: Nine-axis PVMs","Bures"
44,"Exact",0.0531819047302855,2,"Bures","Library 2: Nine-axis PVMs","Bures"
45,"Exact",0.0519402511306975,2,"Bures","Library 2: Nine-axis PVMs","Bures"
46,"Exact",0.0507638119402897,2,"Bures","Library 2: Nine-axis PVMs","Bures"
47,"Exact",0.0496710433849517,2,"Bures","Library 2: Nine-axis PVMs","Bures"
48,"Exact",0.0485631217636988,2,"Bures","Library 2: Nine-axis PVMs","Bures"
49,"Exact",0.0475334239676627,2,"Bures","Library 2: Nine-axis PVMs","Bures"
50,"Exact",0.0465551029186112,2,"Bures","Library 2: Nine-axis PVMs","Bures"
1,"GI1",58492365.8283843,2,"Bures","Library 2: Nine-axis PVMs","Bures"
2,"GI1",31106870.2486118,2,"Bures","Library 2: Nine-axis PVMs","Bures"
3,"GI1",0.778439867322937,2,"Bures","Library 2: Nine-axis PVMs","Bures"
4,"GI1",0.646934833069367,2,"Bures","Library 2: Nine-axis PVMs","Bures"
5,"GI1",0.543855395358299,2,"Bures","Library 2: Nine-axis PVMs","Bures"
6,"GI1",0.462656183296164,2,"Bures","Library 2: Nine-axis PVMs","Bures"
7,"GI1",0.401324850852562,2,"Bures","Library 2: Nine-axis PVMs","Bures"
